pre,post,weight
508599181,1035562328,2
508599181,508918609,1
508599181,5813058048,7
508599181,1204076441,2
508599181,1172372382,7
508599181,509013752,2
508599181,755851102,11
508599181,508939879,5
508599181,5901198074,1
508599181,1141342299,3
508599181,385158577,2
508599181,5812981895,1
508599181,5813033065,4
508599181,722450065,2
508599181,5813053821,2
508599181,1164113870,2
508599181,5813095915,1
508599181,1267164975,2
508599181,612371421,36
508599181,633149039,1
508599181,630731599,1
508599181,5813021865,3
508599181,424767514,27
508599181,5813067765,1
508599181,354775482,1
508599181,1142024290,1
508599181,1204443547,1
508599181,5812980796,3
508599181,861665641,7
508599181,1141346472,3
508599181,1173076392,1
508599181,723158245,2
508599181,631422121,3
508599181,5812981717,1
508599181,5812981800,1
508599181,5813105172,50
508599181,5812979015,2
508599181,1171704378,3
508599181,661740651,2
508599181,1141977071,1
508599181,5812982577,3
508599181,1110937445,1
508599181,446848967,5
508599181,1142360528,1
508599181,5813022234,19
508599181,425790257,82
508599181,5812981381,2
508599181,1204784216,2
508599181,1141009503,1
508599181,5813022060,2
508599181,5812982876,2
508599181,5813022424,3
508599181,508599194,6
508599181,5813057191,1
508599181,5813104095,3
508599181,1078693835,24
508599181,1196854070,4
508599181,425276848,2
508599181,1141678931,2
508599181,5812982154,1
508599181,631055506,4
508599181,5812982532,1
508599181,642732835,7
508599181,792368888,4
508599181,704466265,6
508599181,5813019982,4
508599181,5812981153,3
508599181,1141346462,4
508599181,1266478519,2
508599181,5812979121,2
508935964,1204447548,1
508935964,662763626,1
508935964,1069295816,1
508935964,5813060812,1
508935964,1204784216,1
508935964,1100675497,1
508935964,1142360528,1
508935964,354779890,1
508935964,5813057869,1
508935964,5813077610,2
508935964,478660968,1
508935964,633498748,1
508935964,5813032782,1
508935964,5812980580,1
508935964,570997147,1
508935964,601047826,1
508935964,644417074,1
508935964,1141972158,1
508935964,784895866,1
508935964,5812979558,1
508935964,1068613282,1
508935964,415494049,1
508935964,632734572,1
508935964,5812981432,1
508935964,5812982589,1
508935964,815909099,2
508935964,1141687128,1
508935964,1172363878,1
508935964,5813047662,1
508935964,5813022076,1
508935964,5812983522,1
508935964,1172665846,2
508935964,570643109,1
508935964,5813099399,1
508935964,1233428010,2
508935964,5812982328,2
508935964,692818802,1
508935964,5813109941,1
508935964,5813062862,1
508935964,1109957857,1
508935964,661408056,1
508935964,723167312,1
508935964,613847777,2
508935964,415848195,1
508935964,5813022133,3
508935964,816276055,2
508935964,5901205770,1
508935964,5812982437,1
508935964,692818786,3
508935964,1173745330,1
508935964,5813052909,1
508935964,5812981704,1
508935964,416189410,4
508935964,1142994933,1
508935964,785232649,1
508935964,5813079050,1
508935964,5813021844,1
508935964,5813067795,1
508935964,5812982875,1
508935964,5812983003,1
508935964,5813068969,3
508935964,5813087798,1
508935964,5813053878,1
508935964,1204775735,1
508935964,5812981467,3
508935964,847302850,2
508935964,847297956,1
508935964,632397750,2
508935964,1202470836,2
508935964,5813055889,1
508935964,570336412,2
508935964,570742510,2
508935964,5812982168,2
508935964,5813054085,1
508935964,5812983200,3
508935964,663091787,1
508935964,5812982803,1
508935964,5812982506,1
508935964,1110985490,1
508935964,1237814053,1
508935964,642732835,4
508935964,973488234,3
508935964,5813021382,1
508935964,661421129,2
508935964,848692583,1
508935964,704466265,5
508935964,724867917,1
508935964,5813070581,1
508935964,5812981932,2
508935964,631400598,1
508935964,5813019982,2
508935964,5813067765,1
508935964,5813021380,1
508935964,5813021289,1
508935964,1232654731,1
508935964,415835070,5
508935964,662802782,1
508935964,5812981141,1
508935964,1141636055,2
508935964,5812980579,4
508935964,601712754,5
508935964,631737380,1
508935964,662754991,1
508935964,5813020288,1
508935964,1141630854,1
508935964,5813080766,2
508935964,5812979326,1
508935964,5813084692,2
508935964,5901225361,1
508935964,1141337557,1
508935964,911759695,2
508935964,5813056383,3
508935964,5813056120,1
508935964,5813033059,1
508935964,600356751,1
508935964,518930199,1
508935964,446848967,4
508935964,1143332046,1
508935964,5813041206,2
508935964,539975118,4
508935964,5812983827,2
508935964,5813053888,1
508935964,5813021659,2
508935964,631741483,1
508935964,5812981042,1
508935964,600702348,4
508935964,5813057468,5
508935964,664188129,2
508935964,354775482,1
508935964,509700197,1
508935964,1096919756,1
508935964,446533552,3
508935964,5812979170,3
508935964,393766777,9
508935964,425276848,2
508935964,1110997994,2
508935964,5812981951,2
508935964,570327880,5
508935964,570742527,1
508935964,815580911,1
508935964,1141342260,2
508935964,631396532,1
508935964,1204175835,2
508935964,1173054679,1
508935964,5812981148,2
508935964,477909679,3
508935964,1141346472,1
508935964,633148716,2
508935964,973151229,1
508935964,5813033226,1
508935964,5813020089,1
508935964,1140655624,3
508935964,569999973,2
508935964,5813095915,3
508935964,5812979187,1
508935964,5812980537,1
508935964,1141337757,1
508935964,385132611,2
508935964,509264220,1
508935964,446883390,5
508935964,5813069096,1
508935964,5812981986,1
508935964,415511327,3
508935964,5812979502,1
508935964,5812981702,1
508935964,5813021415,2
508935964,5812983330,1
508935964,1392655948,1
508935964,1234472633,2
508935964,5813070672,2
508935964,5813042659,9
508935964,5812981106,1
508935964,754188911,1
508935964,447224575,2
508935964,1172031461,1
508935964,613079053,4
508935964,5812981924,1
508935964,662806818,2
508935964,1142019737,2
508935964,5813077611,1
508935964,1224137476,5
508935964,5812980813,1
508935964,5812981706,5
508935964,631400693,2
508935964,550408954,3
508935964,722821616,1
508935964,632069728,1
508935964,539983731,5
508935964,753852432,1
508935964,5813021296,1
508935964,415908516,1
508935964,632397786,2
508935964,663134970,1
508935964,5812982371,2
508935964,508949033,5
508935964,600702483,1
508935964,508599211,3
508935964,5812981227,2
508935964,602459169,1
508935964,5813104095,2
508935964,1141678665,1
508935964,539949478,1
508935964,5813057947,1
508935964,792368888,4
508935964,508599271,2
508935964,5813027460,1
508935964,5813075855,1
508935964,5812983337,5
508935964,1141674495,2
508935964,1172044382,1
508935964,5812979177,1
508935964,1172372382,4
508935964,580317662,3
508935964,1068613231,1
508935964,1035557785,1
508935964,5813069792,2
508935964,1236073998,1
508935964,5812979197,1
508935964,1171704378,1
508935964,5813053886,3
508935964,1233773217,2
508935964,630381893,2
508935964,722467632,2
508935964,5812982876,1
508935964,5812981990,4
508935964,5812979015,2
508935964,5812982216,2
508935964,5812979188,2
508935964,5812983657,3
508935964,693500431,2
508935964,1141000881,5
508935964,5812980638,1
508935964,5812982562,2
508935964,5812983310,1
508935964,540730738,1
508935964,663834152,1
508935964,661395129,2
508935964,972128731,2
508935964,5813021452,2
508935964,415848228,1
508935964,1068958652,1
508935964,5813104096,1
508935964,5812981989,3
508935964,600684832,2
508935964,5812982532,3
508935964,478250407,1
508935964,1171772286,1
508935964,633148859,2
508935964,5812982154,2
508935964,1196854070,3
508935964,5813022234,13
508935964,5813022424,8
508935964,662461539,4
508935964,1173408617,1
508935964,1078693835,18
508935964,1048172314,8
508935964,631422224,2
508935964,661757811,1
508935964,5813105172,35
508935964,693099102,3
508935964,662767770,1
508935964,5813058048,9
508935964,612371421,35
508935964,1047525093,4
508935964,5812982872,1
508935964,5812982442,1
508935964,5813053821,2
508935964,662081640,2
508935964,880383629,1
508935964,1202737975,1
508935964,725217343,1
508935964,385158577,1
508935964,5812979069,2
508935964,1173072129,3
508935964,5813021341,2
508935964,1100675450,2
508935964,632397510,3
508935964,5813022896,13
508935964,424767514,25
508935964,5812979560,1
508935964,508599194,1
508935964,5812981154,1
508935964,5813069977,1
508935964,799586652,36
508935964,5813117385,1
508935964,5813020424,3
508935964,5812981381,3
508935964,425790257,53
508935964,1236816635,1
508935964,662094168,3
484735678,488205572,1
484735678,735790008,1
484735678,676616719,1
484735678,1387583729,1
484735678,849370258,1
484735678,5812982471,1
484735678,5813067779,1
484735678,363729312,1
484735678,394081878,1
484735678,940079771,1
484735678,5812981679,2
484735678,940425171,1
484735678,5812980426,1
484735678,674398014,1
484735678,5813021019,1
484735678,908353540,1
484735678,5813078552,1
484735678,631059587,2
484735678,1203066222,1
484735678,5813057187,2
484735678,5813110238,1
484735678,880055173,3
484735678,425112506,5
484735678,643363111,1
484735678,705091521,1
484735678,581293182,1
484735678,5813054343,1
484735678,363030040,1
484735678,5812981618,1
484735678,5812980561,1
484735678,5812980555,1
484735678,333031114,1
484735678,5812983114,1
484735678,5813055914,2
484735678,362689128,1
484735678,5812981379,1
484735678,939734122,1
484735678,642680881,1
484735678,1420966843,1
484735678,5812983455,1
484735678,394764082,1
484735678,815922095,1
484735678,1327831994,1
484735678,487847296,1
484735678,331662668,1
484735678,5812982490,2
484735678,5813021311,1
484735678,5813021303,1
484735678,425768822,2
484735678,1130687130,1
484735678,693159855,2
484735678,1418273110,1
484735678,1449670372,1
484735678,5812980179,1
484735678,891629070,3
484735678,5812981607,1
484735678,583175492,1
484735678,393383025,2
484735678,393736822,1
484735678,642680823,1
484735678,488533722,2
484735678,5813068743,1
484735678,736808904,1
484735678,5813033009,1
484735678,707660374,4
484735678,603422422,1
484735678,5812980351,2
484735678,923359312,1
484735678,457507485,1
484735678,394064790,1
484735678,1140996390,1
484735678,847293869,1
484735678,5813109913,2
484735678,1263832477,1
484735678,984405805,1
484735678,878333333,2
484735678,5812980425,2
484735678,723853340,1
484735678,893158121,1
484735678,519573099,1
484735678,331999213,2
484735678,5813110928,1
484735678,1419019956,2
484735678,5813054342,2
484735678,1141329053,2
484735678,424767514,5
484735678,5813032946,1
484735678,630377642,1
484735678,877992303,1
484735678,519564501,1
484735678,877987901,1
484735678,1078572735,1
484735678,939733452,1
484735678,705432638,1
484735678,704750475,2
484735678,1261989183,1
484735678,5813105172,4
484735678,519223027,3
484735678,550271272,3
484735678,643362770,2
484735678,848330091,3
484735678,5813021304,2
484735678,394768379,1
484735678,1421666260,1
484735678,425790257,5
484735678,5812983345,1
484735678,487143497,8
484735678,5812982192,1
484735678,5813091211,1
484735678,519223428,1
484735678,362701764,1
484735678,815930761,2
484735678,704750766,4
484735678,858725815,1
484735678,426477089,1
484735678,5813077616,4
484735678,395105113,1
484735678,487899562,1
484735678,519905418,2
484735678,488184014,1
484735678,517518166,2
484735678,362701969,1
484735678,817985849,1
484735678,846620223,1
484735678,5812983861,1
484735678,1047153433,1
484735678,538908474,1
484735678,1203066401,2
484735678,707647321,1
484735678,1203070528,1
484735678,693116396,1
484735678,5813019609,3
484735678,551790504,2
484735678,1109568528,2
484735678,394060556,1
484735678,424789697,24
484735678,5813022212,1
484735678,5813021263,1
484735678,5812982514,2
484735678,705774051,3
484735678,5812980811,1
484735678,800264315,4
484735678,5813063229,1
484735678,455793827,3
484735678,5813022341,21
484735678,5813093171,1
508616471,5812979197,1
508616471,508599181,1
508616471,1235115629,1
508616471,5812979170,1
508616471,972128731,1
508616471,1204784216,1
508616471,5813033059,1
508616471,5812982874,1
508616471,5812981702,1
508616471,988852391,1
508616471,5812981932,1
508616471,570742527,1
508616471,631396532,1
508616471,630727056,1
508616471,415835070,1
508616471,415494049,2
508616471,1003474283,1
508616471,631733127,1
508616471,661421129,1
508616471,5812979175,1
508616471,5813067765,1
508616471,508949033,3
508616471,5812980934,2
508616471,5812981706,1
508616471,5812979187,1
508616471,488559952,1
508616471,925799233,1
508616471,1202410042,1
508616471,580317662,2
508616471,1173745411,1
508616471,5813077610,1
508616471,661430179,1
508616471,5812982589,1
508616471,5813033226,1
508616471,632082635,2
508616471,5813033125,1
508616471,5813082175,1
508616471,5813021659,2
508616471,1141674495,1
508616471,631051057,1
508616471,1142365351,2
508616471,5812982371,1
508616471,5812983147,1
508616471,5813053886,1
508616471,602809029,1
508616471,632402333,1
508616471,354775482,2
508616471,753852432,1
508616471,662081902,1
508616471,784204967,1
508616471,847302850,1
508616471,630381893,1
508616471,662085486,1
508616471,602459169,2
508616471,5813078684,1
508616471,1080580151,1
508616471,5813069096,2
508616471,5812981038,2
508616471,632069757,1
508616471,1036559440,1
508616471,416189500,1
508616471,784895866,1
508616471,1141636389,1
508616471,5813056311,1
508616471,1204547624,1
508616471,5812980813,1
508616471,570742510,2
508616471,5813032782,1
508616471,1141000881,1
508616471,5812982328,1
508616471,600702348,1
508616471,631737380,1
508616471,754188980,1
508616471,1173054679,1
508616471,5813055924,1
508616471,5812982837,1
508616471,1109957857,1
508616471,5812982252,2
508616471,661084049,1
508616471,1067598881,1
508616471,540389734,1
508616471,1069295816,3
508616471,753847960,1
508616471,631400190,2
508616471,1203070528,1
508616471,633148859,1
508616471,612742248,1
508616471,723849351,1
508616471,1233436479,1
508616471,581332573,1
508616471,5813067795,1
508616471,5813022133,2
508616471,631400598,1
508616471,570643193,2
508616471,5812980386,1
508616471,1204175835,1
508616471,1172665846,1
508616471,5812980580,1
508616471,631400693,1
508616471,1268861712,1
508616471,570327880,6
508616471,723158245,2
508616471,5901198074,1
508616471,5812982871,2
508616471,722450065,1
508616471,895441451,1
508616471,456174330,1
508616471,5813104096,1
508616471,5812983310,1
508616471,508599271,1
508616471,956138930,2
508616471,601712754,1
508616471,5813067833,1
508616471,1141350537,3
508616471,549955973,2
508616471,5812979156,1
508616471,5813100896,2
508616471,816276055,2
508616471,911759695,4
508616471,5813027460,1
508616471,1141337757,1
508616471,5812982420,1
508616471,663493162,1
508616471,5813067793,1
508616471,509695478,1
508616471,5812979176,1
508616471,1068958593,1
508616471,5813022203,1
508616471,5813117385,1
508616471,600702483,2
508616471,1233428010,2
508616471,5812982620,1
508616471,5813057956,1
508616471,1141977014,2
508616471,5813093014,2
508616471,1142019737,3
508616471,5813019779,1
508616471,5812983200,1
508616471,1202737975,2
508616471,5813058048,6
508616471,571424748,1
508616471,1096919756,1
508616471,477909698,1
508616471,1141692008,1
508616471,1392655948,1
508616471,664188211,1
508616471,723508162,2
508616471,954528474,1
508616471,509264220,1
508616471,5813053878,1
508616471,1141009899,1
508616471,633148716,2
508616471,1019347828,1
508616471,508599211,1
508616471,5813033012,2
508616471,1203420037,1
508616471,5812982872,1
508616471,693099102,4
508616471,1004527604,1
